book_id,similar_books,publication_year,title,writers,illustrators,contributors,editors,translators
397420,[],2004.0,God Clobbers Us All: A Novel,['41590'],[],[],[],[]
676921,"['1966112', '10660225', '526024', '8517800', '115030', '10636271', '109328', '30843', '1057231', '13632031', '124894', '36005', '1252537', '1617191', '7637815', '109730', '10229321', '154126']",1993.0,The Man-Eater of Malgudi,['1305302'],[],[],[],[]
676927,"['589889', '404834', '656020', '18556', '513469', '1124794', '449725', '129459', '1145402', '59776', '202677', '1146912', '186888', '539579']",,Crocodile Soup,['16271'],[],[],[],[]
1681069,"['930392', '10002787', '310214', '713055', '137549', '142975', '796907', '410656', '470825', '77691', '27057', '552142', '133166', '28440', '245968', '1209530']",,Charming Billy,['7505'],[],[],[],[]
99982,[],2001.0,The Best American Science Writing 2001,[],[],[],['4220886'],[]
99983,[],2001.0,The Best American Science and Nature Writing 2001,[],[],[],"['31624', '28073']",[]
99984,"['47197', '914487', '30018', '1827529', '318389', '252230', '4734404', '261494', '1528674', '95562', '798127']",,The Year's Best Science Fiction: Nineteenth Annual Collection,[],[],"['110206', '14454', '20433', '331704', '73419', '645128', '113942', '176807', '541994', '207286', '108281', '90090', '108548', '57814', '111819', '2687', '73418', '142010', '536013', '21158', '50408', '162927', '8794', '762807', '51204', '167202']",['12052'],[]
26384,[],1925.0,Scripta Minora: Hiero/Agesilaus/Constitution of the Lacedaemonians/Ways & Means/Cavalry Commander/Art of Horsemanship/On Hunting/Constitution of the Athenians,['14805'],[],[],[],"['4717091', '7445995']"
1189991,[],1995.0,FDR: The New Deal Years 1933-1937,['248992'],[],[],[],[]
147848,"['649396', '304209', '760326', '1017140', '137446', '651858', '462142', '173292', '105054', '435889', '43702', '44309', '147146', '59641', '782982', '165165', '538611']",2004.0,Star of the Sea,['34713'],[],[],[],[]
147849,"['804151', '109416', '1267885', '457602', '4393526', '875947', '671427', '270201', '7170135', '9502524', '1034384', '1110034', '89236', '116661', '19041', '1596064', '201041', '872712']",2004.0,"Stella, Star of the Sea",['80974'],[],[],[],[]
147845,"['839369', '305240', '6307037', '182447', '1104000', '1280395']",2002.0,DAW 30th Anniversary Fantasy,[],[],"['32252', '38605', '8659', '8685', '8661', '34861', '48386', '8690', '1967', '154081', '128411', '283894', '6256', '4766', '69803', '58856', '85545', '8694']",[],[]
147842,"['6304351', '446946', '13920', '734747', '222838', '111012', '363187', '14014', '987508', '387709']",2007.0,"The High King's Tomb (Green Rider, #3)",['85545'],[],[],[],[]
265367,"['690354', '471174', '15725375', '144925', '11252250', '2939264', '2939484', '166476', '169338', '127617', '193641', '745169', '272724', '3197236', '478900', '910495', '893092', '2784498']",,The Quran: English Translation of the Meaning of,['5158478'],[],[],[],['154974']
958159,"['22494880', '23356969', '383187', '3624772', '112082', '280868', '17295910', '1950654', '25395582']",1982.0,Dolly and the Cookie Bird,['8361'],[],[],[],[]
752167,[],1998.0,Before You Were Born,[],"['2430', '380059']",[],[],[]
691582,"['691583', '752459', '1692145', '1448327', '81259', '6332907', '1138069', '1155173', '463988']",2003.0,Space Wolf,['48348'],[],[],[],[]
691580,"['691583', '752459', '1692145', '1507378', '81259', '6332907', '1065964', '1155173', '8697301']",2004.0,Ragnar's Claw,['48348'],[],[],[],[]
940618,"['12744849', '8302722', '241599', '839027', '7934351', '137756', '13202133', '463634', '438251', '306372', '12138972', '10466', '25652', '852942', '1198', '6183847']",2005.0,"Eat, Shrink & Be Merry! Great-Tasting Food That Won't Go from Your Lips to Your Hips!","['296781', '619867']",['250085'],[],[],[]
88552,"['401973', '180506', '1000077', '817511', '260696', '6294636', '2201349', '841213', '56713', '2149', '1550712', '1037535', '1006435', '89635', '435161', '616394', '173694', '1044031']",2003.0,Rare Earth: Why Complex Life Is Uncommon in the Universe,"['28065', '50914']",[],[],[],[]
88550,"['175827', '743600', '122745', '675931', '195015']",1989.0,"Forbidden Land (The First Americans, #3)",['50913'],[],[],[],[]
388786,[],1998.0,Jesse James: The Man and The Myth,['154280'],[],[],[],[]
43454,"['102209', '1823534', '18639877', '362706', '490808', '84077', '16112704', '953614', '6006616', '500992', '10875215', '24424', '1633919', '6561', '93779', '12496351', '426839']",2004.0,"Black Cat (Gemini, #2)",['1353301'],[],[],[],[]
43451,"['84074', '1427617', '6572', '529252', '37735', '477990', '542317']",2005.0,"Flores en el ático (Dollanganger, #1)",['1353301'],[],[],[],[]
443014,[],2006.0,"The Works of Elizabeth Gaskell, Part I",['249209'],[],[],[],[]
2701,"['3049', '449589', '119079', '51799', '765427', '429679', '13020', '380896', '103104', '332226', '219269', '112110', '379959', '430788', '393636', '32812', '38154', '1038223']",,The Canterbury Tales,['1838'],[],[],['18419'],[]
255704,[],1997.0,Grossed-Out Surgeon Vomits Inside Patient!: An Insider's Look at the Supermarket Tabloids,['4371'],[],[],[],[]
255701,"['138013', '243281', '1407956', '416277', '343190', '13461', '1815105', '107743', '433227']",,Vomito Cosmico,['13730'],[],[],[],[]
123729,"['532249', '2642367', '6519587', '123859', '245333', '963735', '1736479', '7775666', '12906735', '13426163', '441512', '811088', '664611', '6892504', '771437', '1345814', '205276', '273806']",,"Click, Clack, Splish, Splash: A Counting Adventure",['3162'],['72818'],[],[],[]
123728,[],2005.0,Pay Per Click Search Engine Marketing for Dummies,['2791'],[],[],[],[]
1471740,"['377537', '693221', '42004', '42026', '983300', '6377447', '82440', '135415', '43651', '3637633']",,Always And Forever,['12952'],[],[],[],[]
170499,"['438251', '39902', '1123167', '198180', '341754', '7931072', '101401', '9485418', '6416643', '320433', '697489', '728045', '761840', '119745', '153247', '2987435', '138529']",2001.0,Luscious Lemon Desserts,['99359'],[],[],[],[]
17997,"['29608', '208916', '984428', '218392', '351301', '116185', '357209', '6393242', '6061491', '326148', '415052', '584620', '1346931', '233873', '2333956', '714583', '29609', '271361']",2016.0,"The Code Book: How to Make It, Break It, Hack It, Crack It",['10894'],[],[],[],[]
17995,"['29608', '208916', '984428', '218392', '351301', '116185', '357209', '6393242', '6061491', '326148', '415052', '584620', '1346931', '233873', '2333956', '714583', '29609', '271361']",2002.0,"The Code Book for Young People: How to Make It, Break It, Hack It, Crack It",['10894'],[],[],[],[]
17994,"['29608', '208916', '984428', '218392', '351301', '116185', '357209', '6393242', '6061491', '326148', '415052', '584620', '1346931', '233873', '2333956', '714583', '29609', '271361']",2000.0,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,['10894'],[],[],[],[]
17993,"['222438', '284244', '206223', '2781', '9590632', '58307', '735387', '58303', '1063142', '374928', '307140', '1269456', '626826', '906943', '111389', '319426', '162035']",,The Book of Salt,['1852'],[],[],[],[]
17998,"['47910', '47618', '112968', '106129', '334012', '4617762', '3485562', '215542', '59263', '107669', '58894', '519933']",2005.0,"The Eternity Code (Artemis Fowl, #3)",['10896'],[],[],[],[]
398512,"['218637', '33547', '897717', '11279', '879525', '108052', '462658', '341930', '880062', '757479', '219362', '219635', '104217', '201548', '219535', '301053', '12787', '175296']",2003.0,Ghost Story,['6941'],[],[],[],[]
398519,"['1829992', '269203', '2583561', '174752', '5646580', '1490063', '32470', '363015', '269276', '23848', '673914', '7545177', '4417603', '6316362', '175296', '11552', '459869']",2003.0,"Lost Boy, Lost Girl",['6941'],[],[],[],[]
533675,"['988123', '616650', '1227072', '1170613', '1632250', '1304562', '890686', '140130', '194870', '313356', '595417', '1438436', '694575', '1563413', '1298205', '299384', '437885', '894072']",1999.0,Pinocchio,['237097'],['636767'],[],[],[]
533677,"['416516', '152228', '125465', '23391', '1282250', '1117825', '3664560', '617203', '4481275', '1007332', '40393']",1998.0,Hunters of Gor (Gor #8),['26771'],[],[],[],[]
533673,[],2014.0,چركنويس,['294913'],[],[],[],[]
618923,[],,The Uss Essex and the Birth of the American Navy,"['334593', '7751697']",[],[],[],[]
835060,"['445015', '17485628', '7748394', '943799', '158258', '1803428', '123083', '940817', '4410371', '285402', '592145', '524006', '272552', '1542137', '760557']",2000.0,A Certain Slant of Light,['206898'],[],[],[],[]
293451,[],2005.0,The Road Not Taken,"['6620', '2878860']",[],[],[],[]
293450,"['293390', '293477', '293526', '293563', '754204', '293564', '293501', '293418', '293525', '293555', '293523', '293557', '153186', '34843']",2001.0,"Revenant (Buffy the Vampire Slayer: Season 3, #11)","['12275', '18015']",[],[],[],[]
64482,"['365179', '643270', '175826', '1330763', '4366431', '332768', '230221', '64104', '6933660', '381009', '381113', '578941', '3158558', '1649634', '358865', '444734', '6759304']",2007.0,Let the Northern Lights Erase Your Name,['36347'],[],[],[],[]
64481,"['99375', '6491917', '476875', '824499', '1006679', '709054', '357581', '827987', '782384', '2751662', '4052117', '2856645', '497819', '499602', '148769', '181428', '463780', '987756']",2004.0,A Northern Light,['36346'],[],[],[],[]
64485,"['284399', '65969', '816748', '108098', '701916', '593039', '568941', '2288562', '2460473', '2452107', '1878440', '286434']",,"Under the Northern Lights (Alaskan Quest, #2)",['27788'],[],[],[],[]
197461,[],2003.0,Love's Redeeming Work,[],[],[],"['692509', '67472']",[]
31529,[],2003.0,47 Roses: A Story of Family Secrets and Enduring Love,['17655'],[],[],[],[]
190162,[],1997.0,The Ecstatic Journey: The Transforming Power of Mystical Experience,['61225'],[],[],[],[]
895183,"['224832', '11191', '7505801', '86494', '8853980', '586139', '1531503', '64024', '598869', '112069', '58487', '6979', '244432', '681849', '850091', '997409']",,"My First White Friend: Confessions on Race, Love and Forgiveness",['216581'],[],[],[],[]
91059,"['781507', '469083', '6947843', '66003', '253668', '3150027', '226954', '379107', '1261248', '272049', '364143', '7854906', '28302', '59147', '188086', '90263', '5256', '462199']",1984.0,Manhattan Transfer,['4778'],[],[],[],['7103735']
91055,[],,"Souls/Houston, Houston, Do You Read? (Tor Double 11)","['52310', '9860453']",[],[],[],[]
91056,"['694362', '807806', '632668', '85893', '1829054', '91137', '121606', '827280', '1363899', '186315', '71409', '845489', '1212830', '869239', '1875554', '1056201', '285565', '1407130']",1984.0,Up the Walls of the World,['9860453'],[],[],[],[]
910359,[],1988.0,"Spite,Malice and Revenge: The Ultimate Guide to Getting Even (3 Diabolical Volumes in 1)",['465806'],[],[],[],[]
630722,"['8493112', '7936287', '8357743', '6434058', '7692533', '6418815', '764074', '198838', '7171919', '8331279', '3910866', '404399', '6399392', '9045944', '786224', '3278965', '1060846', '2119026']",2007.0,Toy Boat,['2953010'],['329975'],[],[],[]
286642,[],1994.0,Shakespeare--Who Was He?: The Oxford Challenge to the Bard of Avon,"['166264', '2348561']",[],[],[],[]
140460,[],2002.0,A New World Order,['81158'],[],[],[],[]
136123,[],1988.0,The Glow-in-the-Dark Night Sky Book,['78702'],['160711'],[],[],[]
136129,"['972363', '533042', '63331', '280583', '863354', '49570', '20893949', '58819', '3033239', '598276', '277634', '215877', '342493', '277342', '124278', '6607924', '166430']",2001.0,A Massive Swelling: Celebrity Reexamined as Grotesque Crippling Disease and Other Cultural Revelations,['75512'],[],[],[],[]
28662,"['28674', '558681', '259897', '613994', '476736', '243298']",,"Mistress Of The Empire (The Empire Trilogy, #3)","['8588', '8591']",[],[],[],[]
28661,"['364471', '153217', '1876636', '422225', '476736', '459740', '189165', '191514', '27886', '317504', '558659']",1996.0,"Shadowfane (The Cycle of Fire, #3)",['8591'],[],[],[],[]
28660,"['6900601', '10928630', '3531469', '437790', '1348596', '8684418', '9601072', '153220', '202039', '5037673', '6401209', '5863651', '3391271', '4914044', '57691', '498214', '469208', '7564251']",2009.0,"The Curse of the Mistwraith (Wars of Light and Shadow, #1)",['8591'],[],[],[],[]
28667,"['153216', '57069', '210201', '1937398', '317504', '2272112', '27889', '1943813', '1406126', '1140216', '22712', '362814']",2001.0,"Grand Conspiracy (Wars of Light and Shadow, #5)",['8591'],[],[],[],[]
28665,"['153218', '57080', '13815', '181494', '7684939', '6006616', '1140216', '6464742', '257333', '177434', '263083', '1406126']",1997.0,"Fugitive Prince (Wars of Light & Shadow #4; Arc 3 - Alliance of Light, #1)",['8591'],[],[],[],[]
28664,"['153223', '13815', '57044', '6917081', '216638', '1176674', '1406126', '1149805', '210201', '558659', '450694']",2009.0,"Warhost of Vastmark (Wars of Light & Shadow, #3; Arc 2 - The Ships of Merior, #2)",['8591'],[],[],[],[]
28669,"['364471', '558659', '422225', '57044', '153223', '189165', '1149805', '1589601', '2156525', '1181411', '476730', '1876636', '13815']",1995.0,"Keeper of the Keys (The Cycle of Fire, #2)",['8591'],[],[],[],[]
1357892,[],,Natural Disaster,['58386'],[],[],[],[]
861207,"['9802066', '1327611', '9662937', '6801454', '101271', '39099', '8312896', '6421836', '4315302', '1832568', '145274', '806777', '18079639', '6898456', '21062', '27934', '1706794']",2005.0,The Borgia Bride,['49103'],[],[],[],[]
861201,"['2146647', '268920', '2159115', '22562', '761697', '214616', '3066636', '207660', '208213', '6358985', '21858787', '451589', '337761', '6419162', '3238860', '122959', '7649559']",2004.0,Beautiful Stranger: A Memoir of an Obsession with Perfection,['133319'],[],[],[],[]
1239245,[],2004.0,Bobby Darin: A Life,['233143'],[],[],[],[]
1190701,[],1960.0,The Darkness Surrounds Us,['89815'],[],[],[],[]
37775,"['124334', '387509', '123748', '73973', '944103', '880196', '420464', '102850', '121120', '210722', '1612312', '219867', '207227', '475285', '227730', '563722', '857005']",1991.0,Girls at War and Other Stories,['8051'],[],[],[],[]
86416,"['715834', '88057', '6717377', '156617', '123598', '319139', '142079', '106128', '509387', '127219', '65906']",2007.0,"The 5th Horseman (Women's Murder Club, #5)","['3780', '8215']",[],[],[],[]
1251571,[],2000.0,هري پاتر و جام آتش,"['1077326', '603871', '7169526']",[],[],[],[]
1174399,"['6811962', '2668198', '3435742', '1149073', '589432', '7952484', '4790998', '1235064', '565976', '6386908', '13599463', '7291568', '1416652']",2007.0,A Durable Fire,"['156014', '324706']",[],[],[],[]
279926,[],1999.0,Esther,"['162890', '15203', '95907']",[],[],[],[]
13878,"['1040470', '568095', '243298', '558656', '1847010', '13224616', '3115493']",2007.0,"Prince of the Blood (Krondor's Sons, #1)",['8588'],[],[],[],[]
13870,"['7552385', '8320534', '44660', '91981', '144110', '618177', '185200', '28481', '28660']",1986.0,"Magician: Apprentice (The Riftwar Saga, #1)",['8588'],[],[],[],[]
13871,"['7115960', '10471959', '805681', '184243', '408289', '729984', '282999', '746448', '839009', '7632053', '7948955', '15894969', '158997', '715320', '1083447', '358995', '17899465']",2006.0,"Magician: Apprentice (The Riftwar Saga, #1)",['8588'],[],[],[],[]
13872,"['29015', '78269', '481739', '47079', '4748221', '2654398', '161234', '818428', '102504', '532500', '53169', '60185', '40144', '72231', '46941', '6818530', '16271', '46204']",2002.0,Geek Love,['8622'],[],[],[],[]
13875,[],2006.0,Caster's Blog: A Geek Love Story,['885302'],[],[],[],[]
511643,"['2646706', '1239698', '5259548', '1272200', '5654387', '3162222', '344458', '6386791', '1207838', '24778', '1398867', '8467035', '1527166']",2006.0,Starring Tracy Beaker,['22602'],[],[],[],[]
